id,date,number_passengers,duration
854,1995-05-23,84,1.0383016
855,1995-05-23,,1.0786551
856,1995-05-23,,1.0533564
857,1995-05-23,,1.0489603
858,1995-05-24,40,2.1156778
859,1995-05-24,40,2.0529757
860,1995-05-24,79,1.0369974
861,1995-05-24,,1.0512382
862,1995-05-24,,1.153525
863,1995-05-24,,1.0715083
864,1995-05-25,,2.1594226
865,1995-05-25,48,2.1425326
866,1995-05-25,-88,-1.062657
867,1995-05-25,,1.0208614
868,1995-05-25,,1.0449672
869,1995-05-25,92,1.0403032
870,1995-05-26,,2.1052227
871,1995-05-26,49,1.9770105
872,1995-05-26,95,1.0541182
873,1995-05-26,,1.042076
874,1995-05-26,,1.075235
875,1995-05-26,,20.890537
876,1995-05-27,,2.0151036
877,1995-05-27,,1.938025
878,1995-05-27,85,1.0566229
879,1995-05-27,,1.0618722
880,1995-05-27,91,1.0277214
881,1995-05-27,,1.0625516
882,1995-05-28,,2.0364246
883,1995-05-28,,1.9900204
884,1995-05-28,,2.1731956
885,1995-05-28,,2.1377919
886,1995-05-28,88,1.0553108
887,1995-05-28,91,1.0256996
888,1995-05-29,41,1.9871318
889,1995-05-29,49,1.9769757
890,1995-05-29,,1.9204221
891,1995-05-29,,2.0600548
892,1995-05-29,,0.9988506
893,1995-05-29,,1.0962479
894,1995-05-30,,2.229049
895,1995-05-30,,2.2241118
896,1995-05-30,,1.1831996
897,1995-05-30,80,1.179631
898,1995-05-30,,1.155366
899,1995-05-30,,1.177652
900,1995-05-31,,1.9335872
901,1995-05-31,,41.32644
902,1995-05-31,91,1.0436966
903,1995-05-31,,1.0338242
904,1995-05-31,,1.0349706
905,1995-05-31,-84,-1.0210602
906,1995-06-01,43,2.0493226
907,1995-06-01,,2.0978425
908,1995-06-01,83,1.1087295
909,1995-06-01,87,1.0488981
910,1995-06-01,,1.0142754
911,1995-06-01,88,1.0628781
912,1995-06-02,42,2.1527376
913,1995-06-02,41,2.1664634
914,1995-06-02,,1.103401
915,1995-06-02,84,1.1128303
916,1995-06-02,,1.1417546
917,1995-06-02,,1.0621928
918,1995-06-03,,43.827957
919,1995-06-03,900,40.201435
920,1995-06-03,,1.1827451
921,1995-06-03,85,1.0649624
922,1995-06-03,82,1.0633572
923,1995-06-03,,1.0934203
924,1995-06-04,,42.163704
925,1995-06-04,,2.0112433
926,1995-06-04,46,2.010433
927,1995-06-04,,1.8813514
928,1995-06-04,89,1.0051004
929,1995-06-04,,1.0395159
930,1995-06-05,45,2.0711153
931,1995-06-05,44,2.183669
932,1995-06-05,,2.030478
933,1995-06-05,,1.9995213
934,1995-06-05,,1.0618361
935,1995-06-05,88,1.1081234
936,1995-06-06,,1.9206496
937,1995-06-06,,2.027129
938,1995-06-06,89,1.050709
939,1995-06-06,94,1.0196126
940,1995-06-06,92,1.027993
941,1995-06-06,,1.0302036
942,1995-06-07,41,2.0194762
943,1995-06-07,,2.0912461
944,1995-06-07,87,1.0887804
945,1995-06-07,,1.0601283
946,1995-06-07,,1.1149161
947,1995-06-07,,1.0110766
948,1995-06-08,,2.18907
949,1995-06-08,48,2.0907636
950,1995-06-08,,1.0551859
951,1995-06-08,,1.0524226
952,1995-06-08,90,1.0179912
953,1995-06-08,,1.0389549
954,1995-06-09,,1.9396528
955,1995-06-09,,39.157845
956,1995-06-09,89,1.0164077
957,1995-06-09,94,0.9581308
958,1995-06-09,,1.0356643
959,1995-06-09,90,1.0299603
960,1995-06-10,,2.1748905
961,1995-06-10,,2.1697555
962,1995-06-10,87,1.0853642
963,1995-06-10,80,1.0781013
964,1995-06-10,82,1.0405216
965,1995-06-10,,1.134712
966,1995-06-11,44,2.1659005
967,1995-06-11,41,2.186794
968,1995-06-11,42,1.9641957
969,1995-06-11,37,2.0945344
970,1995-06-11,87,1.1512141
971,1995-06-11,74,1.1407301
972,1995-06-12,49,2.0639832
973,1995-06-12,,1.9699085
974,1995-06-12,48,1.9557678
975,1995-06-12,920,41.697422
976,1995-06-12,92,1.0459826
977,1995-06-12,,0.982137
978,1995-06-13,,2.0608501
979,1995-06-13,47,1.9253526
980,1995-06-13,90,1.0494493
981,1995-06-13,,1.0386147
982,1995-06-13,91,1.0433627
983,1995-06-13,,0.99903166
984,1995-06-14,,2.0928655
985,1995-06-14,,2.0450003
986,1995-06-14,88,1.0215178
987,1995-06-14,,1.0688809
988,1995-06-14,,1.0688175
989,1995-06-14,90,1.0901198
990,1995-06-15,43,2.0221703
991,1995-06-15,49,2.0487614
992,1995-06-15,,1.1131411
993,1995-06-15,,1.0500131
994,1995-06-15,83,1.0583084
995,1995-06-15,,1.0325001
996,1995-06-16,42,1.9300053
997,1995-06-16,,2.0836208
998,1995-06-16,,1.01796
999,1995-06-16,,0.9860294
1000,1995-06-16,-93,-1.0125201
1001,1995-06-16,,1.0120887
1002,1995-06-17,47,2.1250644
1003,1995-06-17,-44,-2.106393
1004,1995-06-17,,0.94236165
1005,1995-06-17,98,0.99863636
1006,1995-06-17,,1.0267667
1007,1995-06-17,,1.0081166
1008,1995-06-18,44,1.9732624
1009,1995-06-18,44,1.9909118
1010,1995-06-18,,2.0779383
1011,1995-06-18,,1.9575626
1012,1995-06-18,92,1.0306312
1013,1995-06-18,,-1.0336889
1014,1995-06-19,,1.9373025
1015,1995-06-19,,2.1013165
1016,1995-06-19,,1.9464691
1017,1995-06-19,,1.9508585
1018,1995-06-19,94,1.0405399
1019,1995-06-19,,1.041175
1020,1995-06-20,47,2.0228956
1021,1995-06-20,,1.9243537
1022,1995-06-20,94,1.0237268
1023,1995-06-20,98,0.9850601
1024,1995-06-20,,1.0123291
1025,1995-06-20,95,1.0081637
1026,1995-06-21,,2.1046402
1027,1995-06-21,860,42.85372
1028,1995-06-21,88,1.0798967
1029,1995-06-21,87,1.0954955
1030,1995-06-21,,1.1149505
1031,1995-06-21,,1.1145233
1032,1995-06-22,45,2.1290605
1033,1995-06-22,,2.0312335
1034,1995-06-22,,1.0678227
1035,1995-06-22,91,1.0891544
1036,1995-06-22,85,1.0769591
1037,1995-06-22,87,1.0457399
1038,1995-06-23,46,2.0510547
1039,1995-06-23,44,2.0110438
1040,1995-06-23,91,1.0279479
1041,1995-06-23,95,1.0660448
1042,1995-06-23,,1.1010414
1043,1995-06-23,,1.0182673
1044,1995-06-24,,2.0775385
1045,1995-06-24,,2.0882096
1046,1995-06-24,,1.0682137
1047,1995-06-24,,1.0454235
1048,1995-06-24,,20.696316
1049,1995-06-24,89,1.0721332
1050,1995-06-25,,1.9934987
1051,1995-06-25,,2.0501614
1052,1995-06-25,,-2.0848897
1053,1995-06-25,,43.63661
1054,1995-06-25,,21.6903
1055,1995-06-25,91,0.98469067
1056,1995-06-26,,2.1383886
1057,1995-06-26,46,2.080512
1058,1995-06-26,44,2.101271
1059,1995-06-26,44,1.9102453
1060,1995-06-26,87,0.99807054
1061,1995-06-26,91,1.0929651
1062,1995-06-27,44,1.9693083
1063,1995-06-27,,2.0605626
1064,1995-06-27,92,1.0820024
1065,1995-06-27,88,1.0490547
1066,1995-06-27,,1.1004442
1067,1995-06-27,,1.0826627
1068,1995-06-28,41,2.073969
1069,1995-06-28,40,2.0350869
1070,1995-06-28,,1.0361842
1071,1995-06-28,87,1.07556
1072,1995-06-28,89,1.0386556
1073,1995-06-28,90,1.1483486
1074,1995-06-29,,2.1076465
1075,1995-06-29,41,2.1061795
1076,1995-06-29,79,1.0333304
1077,1995-06-29,,1.1453596
1078,1995-06-29,81,1.1033499
1079,1995-06-29,75,1.071165
1080,1995-06-30,44,2.0222204
1081,1995-06-30,48,2.141169
1082,1995-06-30,,0.99679697
1083,1995-06-30,89,1.0197014
1084,1995-06-30,90,1.0531372
1085,1995-06-30,90,1.0676908
1086,1995-07-01,43,2.0784025
1087,1995-07-01,,2.1293108
1088,1995-07-01,88,1.079882
1089,1995-07-01,84,1.0434972
1090,1995-07-01,83,1.034439
1091,1995-07-01,83,1.0650185
1092,1995-07-02,48,2.0591464
1093,1995-07-02,,2.0358236
1094,1995-07-02,46,1.9725107
1095,1995-07-02,,2.0709875
1096,1995-07-02,90,0.9781467
1097,1995-07-02,,0.974627
1098,1995-07-03,,2.1678135
1099,1995-07-03,,2.075869
1100,1995-07-03,,2.1158848
1101,1995-07-03,44,2.148308
1102,1995-07-03,,1.0541869
1103,1995-07-03,86,1.0487393
1104,1995-07-04,41,2.220458
1105,1995-07-04,,-2.277404
1106,1995-07-04,75,1.178279
1107,1995-07-04,,1.1658567
1108,1995-07-04,69,1.1735282
1109,1995-07-04,,1.1788126
1110,1995-07-05,,2.1063552
1111,1995-07-05,,2.1155305
1112,1995-07-05,91,1.0174177
1113,1995-07-05,,1.1058277
1114,1995-07-05,,1.0755286
1115,1995-07-05,,1.0920448
1116,1995-07-06,,40.43018
1117,1995-07-06,43,1.9579298
1118,1995-07-06,,1.0449988
1119,1995-07-06,,1.0210848
1120,1995-07-06,,1.0523438
1121,1995-07-06,89,1.1280231
1122,1995-07-07,44,1.999156
1123,1995-07-07,38,2.0735548
1124,1995-07-07,,1.0080211
1125,1995-07-07,,-1.0717161
1126,1995-07-07,,1.0798398
1127,1995-07-07,88,0.97997636
1128,1995-07-08,44,2.1748948
1129,1995-07-08,,2.0767717
1130,1995-07-08,,1.0725172
1131,1995-07-08,86,1.0754359
1132,1995-07-08,,1.0564009
1133,1995-07-08,90,1.0975568
1134,1995-07-09,46,2.0999582
1135,1995-07-09,860,39.76449
1136,1995-07-09,45,2.0908754
1137,1995-07-09,,2.0018284
1138,1995-07-09,92,1.0523854
1139,1995-07-09,,1.014592
1140,1995-07-10,48,1.9901602
1141,1995-07-10,,1.9630667
1142,1995-07-10,46,1.9027274
1143,1995-07-10,48,1.9581282
1144,1995-07-10,93,1.020752
1145,1995-07-10,89,1.0206684
1146,1995-07-11,,2.140603
1147,1995-07-11,48,2.060891
1148,1995-07-11,90,1.1177523
1149,1995-07-11,,1.0827827
1150,1995-07-11,,1.1211102
1151,1995-07-11,90,1.0982603
1152,1995-07-12,43,1.9622445
1153,1995-07-12,44,2.1137774
1154,1995-07-12,,1.0483918
1155,1995-07-12,,1.0240035
1156,1995-07-12,93,1.0488398
1157,1995-07-12,92,1.0863402
1158,1995-07-13,47,1.9957118
1159,1995-07-13,,2.051615
1160,1995-07-13,84,1.1280458
1161,1995-07-13,92,1.0446644
1162,1995-07-13,91,1.0959055
1163,1995-07-13,90,1.0892884
1164,1995-07-14,,2.0492232
1165,1995-07-14,,2.06187
1166,1995-07-14,91,1.003638
1167,1995-07-14,93,0.95909846
1168,1995-07-14,96,0.96831936
1169,1995-07-14,91,0.9109604
1170,1995-07-15,45,2.1089523
1171,1995-07-15,,2.100385
1172,1995-07-15,,1.0376966
1173,1995-07-15,91,1.0527351
1174,1995-07-15,89,1.0604932
1175,1995-07-15,86,1.0356593
1176,1995-07-16,,2.0973756
1177,1995-07-16,47,2.1061983
1178,1995-07-16,,1.9175416
1179,1995-07-16,,1.9435095
1180,1995-07-16,93,1.0093843
1181,1995-07-16,93,1.0076772
1182,1995-07-17,,2.07442
1183,1995-07-17,50,1.9268296
1184,1995-07-17,,2.0142243
1185,1995-07-17,,-2.1234434
1186,1995-07-17,,1.0110719
1187,1995-07-17,93,1.0323775
1188,1995-07-18,46,2.1170633
1189,1995-07-18,48,1.9959869
1190,1995-07-18,91,1.0653889
1191,1995-07-18,,1.0518845
1192,1995-07-18,93,1.051349
1193,1995-07-18,1880,21.131184
1194,1995-07-19,,41.876495
1195,1995-07-19,,2.1185973
1196,1995-07-19,,1.1312824
1197,1995-07-19,99,1.0555906
1198,1995-07-19,91,1.0958091
1199,1995-07-19,,1.0556223
1200,1995-07-20,43,2.1946404
1201,1995-07-20,46,2.0620291
1202,1995-07-20,,1.029219
1203,1995-07-20,84,1.0950772
1204,1995-07-20,,22.958353
1205,1995-07-20,94,1.0716031
1206,1995-07-21,,1.9987545
1207,1995-07-21,,2.021907
1208,1995-07-21,,1.0233626
1209,1995-07-21,97,1.0191121
1210,1995-07-21,,1.0846887
1211,1995-07-21,97,1.0799661
1212,1995-07-22,43,2.0968633
1213,1995-07-22,50,2.1098793
1214,1995-07-22,,0.9990098
1215,1995-07-22,,0.9938824
1216,1995-07-22,87,1.0099572
1217,1995-07-22,92,1.069148
1218,1995-07-23,,2.0592482
1219,1995-07-23,48,1.943082
1220,1995-07-23,46,2.1231718
1221,1995-07-23,,2.0327482
1222,1995-07-23,,1.0585395
1223,1995-07-23,86,1.023167
1224,1995-07-24,,2.08646
1225,1995-07-24,,2.0465932
1226,1995-07-24,,2.0223627
1227,1995-07-24,46,1.9955064
1228,1995-07-24,87,0.98398894
1229,1995-07-24,,1.0337777
1230,1995-07-25,820,40.441338
1231,1995-07-25,,2.0555377
1232,1995-07-25,90,1.0695738
1233,1995-07-25,82,1.0455915
1234,1995-07-25,,1.0585427
1235,1995-07-25,87,1.1028792
1236,1995-07-26,,2.1365352
1237,1995-07-26,,2.0438886
1238,1995-07-26,98,1.0170085
1239,1995-07-26,,1.034104
1240,1995-07-26,98,1.0290642
1241,1995-07-26,,1.1352007
1242,1995-07-27,,2.0070345
1243,1995-07-27,,2.062939
1244,1995-07-27,95,0.9663541
1245,1995-07-27,,1.0445111
1246,1995-07-27,,1.0050248
1247,1995-07-27,89,1.0236002
1248,1995-07-28,42,2.087372
1249,1995-07-28,,41.976135
1250,1995-07-28,89,1.1413052
1251,1995-07-28,88,1.1105096
1252,1995-07-28,92,1.0913662
1253,1995-07-28,,1.1197128
1254,1995-07-29,,1.9395877
1255,1995-07-29,41,2.0687745
1256,1995-07-29,,1.1042608
1257,1995-07-29,86,1.0832831
1258,1995-07-29,,1.1173989
1259,1995-07-29,,-1.0551598
1260,1995-07-30,,2.0589497
1261,1995-07-30,,2.170148
1262,1995-07-30,45,2.2053926
1263,1995-07-30,,2.1135948
1264,1995-07-30,89,1.1542865
1265,1995-07-30,,1.112673
1266,1995-07-31,,2.0520031
1267,1995-07-31,45,1.9771866
1268,1995-07-31,,2.002626
1269,1995-07-31,,2.070419
1270,1995-07-31,94,1.0457269
1271,1995-07-31,,1.0903938
1272,1995-08-01,,43.14714
1273,1995-08-01,47,2.0184898
1274,1995-08-01,,1.1013596
1275,1995-08-01,,1.1210724
1276,1995-08-01,90,1.1114943
1277,1995-08-01,,1.0127718
1278,1995-08-02,,2.095489
1279,1995-08-02,47,1.9266301
1280,1995-08-02,,1.0460234
1281,1995-08-02,94,0.971126
1282,1995-08-02,,1.0586859
1283,1995-08-02,,1.0057003
1284,1995-08-03,,2.0653017
1285,1995-08-03,47,2.090464
1286,1995-08-03,93,1.0879506
1287,1995-08-03,94,1.0105641
1288,1995-08-03,,1.0936116
1289,1995-08-03,,1.0593889
1290,1995-08-04,40,2.1112866
1291,1995-08-04,46,2.1785772
1292,1995-08-04,82,1.0741248
1293,1995-08-04,87,1.1439362
1294,1995-08-04,,1.1381686
1295,1995-08-04,,22.293245
1296,1995-08-05,47,2.078689
1297,1995-08-05,,1.9307065
1298,1995-08-05,86,1.0394979
1299,1995-08-05,,1.0164913
1300,1995-08-05,89,1.0489457
1301,1995-08-05,91,1.0224162
1302,1995-08-06,,1.980169
1303,1995-08-06,46,2.0666904
1304,1995-08-06,47,1.9655671
1305,1995-08-06,46,1.9010155
1306,1995-08-06,,1.063685
1307,1995-08-06,91,1.0279375
1308,1995-08-07,45,2.1156921
1309,1995-08-07,,1.9890131
1310,1995-08-07,47,2.0938404
1311,1995-08-07,,2.0056682
1312,1995-08-07,1860,21.36469
1313,1995-08-07,,20.579823
1314,1995-08-08,,1.9216158
1315,1995-08-08,41,2.0346432
1316,1995-08-08,83,1.0498805
1317,1995-08-08,83,0.99290156
1318,1995-08-08,,19.144665
1319,1995-08-08,,1.0716264
1320,1995-08-09,,2.0410485
1321,1995-08-09,,1.9976418
1322,1995-08-09,,1.0453924
1323,1995-08-09,86,1.087088
1324,1995-08-09,,1.0846741
1325,1995-08-09,,1.0384697
1326,1995-08-10,41,2.0668135
1327,1995-08-10,41,1.9195907
1328,1995-08-10,84,1.0414279
1329,1995-08-10,88,1.0725727
1330,1995-08-10,89,1.0102451
1331,1995-08-10,,1.1017672
1332,1995-08-11,46,2.0807495
1333,1995-08-11,42,2.0496852
1334,1995-08-11,,1.0611681
1335,1995-08-11,88,1.065273
1336,1995-08-11,,1.1108176
1337,1995-08-11,,1.0659808
1338,1995-08-12,42,2.0792034
1339,1995-08-12,,2.104283
1340,1995-08-12,,0.9836823
1341,1995-08-12,,1.0104119
1342,1995-08-12,,1.0558258
1343,1995-08-12,,1.0063993
1344,1995-08-13,,2.0763338
1345,1995-08-13,,2.2000623
1346,1995-08-13,,2.2197945
1347,1995-08-13,,2.0640287
1348,1995-08-13,81,1.1448183
1349,1995-08-13,,1.1161165
1350,1995-08-14,,2.0151355
1351,1995-08-14,46,1.9584866
1352,1995-08-14,47,2.032804
1353,1995-08-14,46,2.0700622
1354,1995-08-14,92,1.0211269
1355,1995-08-14,87,1.0554357
1356,1995-08-15,47,2.0812585
1357,1995-08-15,45,2.1019466
1358,1995-08-15,,1.0616028
1359,1995-08-15,,1.0311891
1360,1995-08-15,87,1.0963501
1361,1995-08-15,94,1.0196767
1362,1995-08-16,44,2.048207
1363,1995-08-16,43,1.9658078
1364,1995-08-16,88,1.0419029
1365,1995-08-16,,1.0059924
1366,1995-08-16,89,1.0676527
1367,1995-08-16,95,0.97761637
1368,1995-08-17,,2.0698996
1369,1995-08-17,,2.0917387
1370,1995-08-17,73,1.0825871
1371,1995-08-17,80,1.1113828
1372,1995-08-17,,1.1395928
1373,1995-08-17,83,1.1104411
1374,1995-08-18,,2.0197408
1375,1995-08-18,42,1.992671
1376,1995-08-18,87,0.97906536
1377,1995-08-18,,-19.140203
1378,1995-08-18,85,1.0503644
1379,1995-08-18,93,1.0295823
1380,1995-08-19,45,2.056737
1381,1995-08-19,,2.0769963
1382,1995-08-19,,1.1178412
1383,1995-08-19,87,1.0446588
1384,1995-08-19,,22.05638
1385,1995-08-19,84,1.0754682
1386,1995-08-20,44,2.0191312
1387,1995-08-20,-46,-2.017458
1388,1995-08-20,45,1.9971912
1389,1995-08-20,,2.0683548
1390,1995-08-20,90,1.0178838
1391,1995-08-20,,1.0028656
1392,1995-08-21,48,2.0934587
1393,1995-08-21,43,2.0147429
1394,1995-08-21,,2.0916393
1395,1995-08-21,,38.89524
1396,1995-08-21,,1.069136
1397,1995-08-21,,1.0389309
1398,1995-08-22,46,2.0866208
1399,1995-08-22,42,1.9922843
1400,1995-08-22,,1.0141071
1401,1995-08-22,,1.0672392
1402,1995-08-22,88,1.0353901
1403,1995-08-22,,1.0103076
1404,1995-08-23,860,42.66996
1405,1995-08-23,43,1.9720855
1406,1995-08-23,,1.0951418
1407,1995-08-23,83,1.0599712
1408,1995-08-23,,1.0526513
1409,1995-08-23,,1.01742
1410,1995-08-24,820,44.410843
1411,1995-08-24,41,2.1326706
1412,1995-08-24,83,1.1029805
1413,1995-08-24,,1.1304071
1414,1995-08-24,,1.0878044
1415,1995-08-24,,1.1641103
1416,1995-08-25,,2.1611845
1417,1995-08-25,42,2.0407798
1418,1995-08-25,83,0.99058896
1419,1995-08-25,77,0.9973445
1420,1995-08-25,81,1.1102371
1421,1995-08-25,1700,21.924122
1422,1995-08-26,,2.1418378
1423,1995-08-26,35,2.2014258
1424,1995-08-26,76,1.2653548
1425,1995-08-26,78,1.268342
1426,1995-08-26,80,1.2420574
1427,1995-08-26,1460,25.047722
1428,1995-08-27,39,1.9681113
1429,1995-08-27,-44,-2.055813
1430,1995-08-27,,2.0862443
1431,1995-08-27,43,1.9834492
1432,1995-08-27,87,1.0384516
1433,1995-08-27,,1.0263832
1434,1995-08-28,,2.1062949
1435,1995-08-28,41,2.0903862
1436,1995-08-28,40,2.107112
1437,1995-08-28,,2.0944197
1438,1995-08-28,,22.095205
1439,1995-08-28,84,1.1718023
1440,1995-08-29,46,2.0345142
1441,1995-08-29,45,1.9667567
1442,1995-08-29,,1.0507847
1443,1995-08-29,89,0.98030967
1444,1995-08-29,,0.96590453
1445,1995-08-29,89,0.98968416
1446,1995-08-30,44,2.065459
1447,1995-08-30,41,2.0203824
1448,1995-08-30,87,1.0551864
1449,1995-08-30,,1.0494463
1450,1995-08-30,,1.003515
1451,1995-08-30,88,1.0379264
1452,1995-08-31,,40.615295
1453,1995-08-31,48,2.0069258
1454,1995-08-31,,0.99592954
1455,1995-08-31,90,1.0418082
1456,1995-08-31,,20.729239
1457,1995-08-31,,0.9800455
1458,1995-09-01,,2.1427188
1459,1995-09-01,,2.0137055
1460,1995-09-01,86,1.0308229
1461,1995-09-01,1800,22.36518
1462,1995-09-01,90,1.0692002
1463,1995-09-01,84,1.0321704
1464,1995-09-02,44,2.1233552
1465,1995-09-02,47,2.1219583
1466,1995-09-02,,1.0453861
1467,1995-09-02,,1.0398093
1468,1995-09-02,88,1.0928212
1469,1995-09-02,,1.014708
1470,1995-09-03,,1.8959005
1471,1995-09-03,46,1.9451022
1472,1995-09-03,46,2.084851
1473,1995-09-03,,1.9566412
1474,1995-09-03,,0.99788344
1475,1995-09-03,88,1.0589635
1476,1995-09-04,44,1.9189494
1477,1995-09-04,40,2.1233892
1478,1995-09-04,,2.023755
1479,1995-09-04,,2.053188
1480,1995-09-04,87,1.0497708
1481,1995-09-04,,1.0689363
1482,1995-09-05,,2.1100352
1483,1995-09-05,40,2.1778646
1484,1995-09-05,77,1.0715258
1485,1995-09-05,,1.0464418
1486,1995-09-05,,1.05483
1487,1995-09-05,81,1.0481592
1488,1995-09-06,45,2.005385
1489,1995-09-06,,1.948027
1490,1995-09-06,85,0.9703223
1491,1995-09-06,,1.0353744
1492,1995-09-06,,1.0021237
1493,1995-09-06,,20.219563
1494,1995-09-07,,2.0739546
1495,1995-09-07,,2.0939572
1496,1995-09-07,,1.0653671
1497,1995-09-07,89,1.0819132
1498,1995-09-07,,1.1222299
1499,1995-09-07,,1.0999242
1500,1995-09-08,,2.1517744
1501,1995-09-08,34,2.1494215
1502,1995-09-08,,1.1025376
1503,1995-09-08,74,1.06315
1504,1995-09-08,72,1.0872355
1505,1995-09-08,,1.0594949
1506,1995-09-09,,2.0148606
1507,1995-09-09,47,2.0414944
1508,1995-09-09,,1.0405165
1509,1995-09-09,,1.0479997
1510,1995-09-09,,1.0649797
1511,1995-09-09,,-1.1332697
1512,1995-09-10,41,1.9991741
1513,1995-09-10,,2.0893047
1514,1995-09-10,41,2.0611365
1515,1995-09-10,,2.1170547
1516,1995-09-10,79,0.97242486
1517,1995-09-10,,1.0082505
1518,1995-09-11,,2.0237052
1519,1995-09-11,45,2.0975585
1520,1995-09-11,,1.9928468
1521,1995-09-11,,1.9424711
1522,1995-09-11,91,1.0506184
1523,1995-09-11,,1.0416467
1524,1995-09-12,,2.036946
1525,1995-09-12,43,2.0142992
1526,1995-09-12,77,1.0815885
1527,1995-09-12,,1.0225439
1528,1995-09-12,,1.0859468
1529,1995-09-12,,1.0313843
1530,1995-09-13,40,2.060285
1531,1995-09-13,,2.1192617
1532,1995-09-13,89,1.0931354
1533,1995-09-13,,1.1226083
1534,1995-09-13,,21.5856
1535,1995-09-13,75,1.0955927
1536,1995-09-14,38,2.274305
1537,1995-09-14,,2.2227294
1538,1995-09-14,,1.0707922
1539,1995-09-14,82,1.1261139
1540,1995-09-14,81,1.065598
1541,1995-09-14,,1.0401105
1542,1995-09-15,42,2.0060005
1543,1995-09-15,39,2.121152
1544,1995-09-15,84,1.0740367
1545,1995-09-15,79,1.0373174
1546,1995-09-15,1700,22.088501
1547,1995-09-15,,1.0430688
1548,1995-09-16,44,2.0708518
1549,1995-09-16,,-2.1167338
1550,1995-09-16,,1.0671719
1551,1995-09-16,80,0.97188157
1552,1995-09-16,75,1.0456581
1553,1995-09-16,86,1.0497274
1554,1995-09-17,,2.059668
1555,1995-09-17,43,2.03749
1556,1995-09-17,42,2.08463
1557,1995-09-17,34,2.0634398
1558,1995-09-17,,0.94845444
1559,1995-09-17,,1.0097977
1560,1995-09-18,40,2.0941591
1561,1995-09-18,-42,-2.0117493
1562,1995-09-18,,2.1374707
1563,1995-09-18,42,2.161841
1564,1995-09-18,79,1.0259255
1565,1995-09-18,,1.0592031
1566,1995-09-19,,2.078957
1567,1995-09-19,44,1.9995992
1568,1995-09-19,,21.023695
1569,1995-09-19,,1.0142279
1570,1995-09-19,,1.0361072
1571,1995-09-19,,1.0785545
1572,1995-09-20,,1.9738235
1573,1995-09-20,42,2.0063298
1574,1995-09-20,,1.0046095
1575,1995-09-20,,1.0912715
1576,1995-09-20,85,1.0553352
1577,1995-09-20,83,1.1064882
1578,1995-09-21,35,2.1052668
1579,1995-09-21,42,2.008613
1580,1995-09-21,80,1.0897508
1581,1995-09-21,,1.0816247
1582,1995-09-21,,1.0274527
1583,1995-09-21,,1.0776176
1584,1995-09-22,,2.1060848
1585,1995-09-22,34,2.2429097
1586,1995-09-22,84,1.0797962
1587,1995-09-22,81,1.0927047
1588,1995-09-22,,1.093377
1589,1995-09-22,,1.0685749
1590,1995-09-23,,2.0675159
1591,1995-09-23,,2.1233592
1592,1995-09-23,80,1.0289956
